Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-10-30T20:00:00Z,EXC,35.303399383,154,Market On Open,Filled,5436.723504982,"('EXC', 'NI')_CLOSE_20231030_160000" 
2023-10-30T20:00:00Z,NI,23.881639328,-160,Market On Open,Filled,-3821.06229248,"('EXC', 'NI')_CLOSE_20231030_160000" 
2023-10-30T20:00:00Z,ENB,27.899393064,42,Market On Open,Filled,1171.774508688,"('ENB', 'FTI')_OPEN_20231030_160000" 
2023-10-30T20:00:00Z,FTI,21.036951355,-301,Market On Open,Filled,-6332.122357855,"('ENB', 'FTI')_OPEN_20231030_160000" 
2023-11-01T20:00:00Z,CAG,24.69089401,364,Market On Open,Filled,8987.48541964,"('CAG', 'KHC')_OPEN_20231101_160000" 
2023-11-01T20:00:00Z,KHC,29.27432087,-256,Market On Open,Filled,-7494.22614272,"('CAG', 'KHC')_OPEN_20231101_160000" 
2023-11-02T20:00:00Z,INTC,37.3749038,-182,Market On Open,Filled,-6802.2324916,"('INTC', 'MU')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,MU,70.69871284,180,Market On Open,Filled,12725.7683112,"('INTC', 'MU')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,EXC,37.870252623,-162,Market On Open,Filled,-6134.980924926,"('EXC', 'PPL')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,PPL,23.865548673,443,Market On Open,Filled,10572.438062139,"('EXC', 'PPL')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,CTRA,26.33485592,-150,Market On Open,Filled,-3950.228388,"('CTRA', 'SLB')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,SLB,54.427803672,306,Market On Open,Filled,16654.907923632,"('CTRA', 'SLB')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,EBAY,38.178957208,64,Market On Open,Filled,2443.453261312,"('EBAY', 'TPR')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,TPR,26.518840944,-325,Market On Open,Filled,-8618.6233068,"('EBAY', 'TPR')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,D,38.714912552,246,Market On Open,Filled,9523.868487792,"('D', 'PPL')_OPEN_20231102_160000" 
2023-11-02T20:00:00Z,PPL,23.865548673,-156,Market On Open,Filled,-3723.025592988,"('D', 'PPL')_OPEN_20231102_160000" 
2023-11-03T20:00:00Z,MRK,97.770420608,-61,Market On Open,Filled,-5963.995657088,"('MRK', 'PFE')_CLOSE_20231103_160000" 
2023-11-03T20:00:00Z,PFE,27.627477481,462,Market On Open,Filled,12763.894596222,"('MRK', 'PFE')_CLOSE_20231103_160000" 
2023-11-03T20:00:00Z,KMI,15.502176844,-43,Market On Open,Filled,-666.593604292,"('KMI', 'OXY')_CLOSE_20231103_160000" 
2023-11-03T20:00:00Z,OXY,61.10775642,155,Market On Open,Filled,9471.7022451,"('KMI', 'OXY')_CLOSE_20231103_160000" 
2023-11-06T21:00:00Z,D,41.259087114,-98,Market On Open,Filled,-4043.390537172,"('D', 'NEE')_CLOSE_20231106_160000" 
2023-11-06T21:00:00Z,NEE,55.5697111,127,Market On Open,Filled,7057.3533097,"('D', 'NEE')_CLOSE_20231106_160000" 
2023-11-06T21:00:00Z,CMCSA,39.701720272,-132,Market On Open,Filled,-5240.627075904,"('CMCSA', 'VZ')_OPEN_20231106_160000" 
2023-11-06T21:00:00Z,VZ,31.31531172,138,Market On Open,Filled,4321.51301736,"('CMCSA', 'VZ')_OPEN_20231106_160000" 
